signature,pval_KM,HZ_KM,n_low,n_high,HZ_strataLow,HZ_ChemotherapyYES,HZ_`Pam50 + Claudin-low subtype`claudin-low,HZ_`Pam50 + Claudin-low subtype`Her2,HZ_`Pam50 + Claudin-low subtype`LumA,HZ_`Pam50 + Claudin-low subtype`LumB,HZ_`Pam50 + Claudin-low subtype`NC,HZ_`Pam50 + Claudin-low subtype`Normal,pval_strataLow,pval_ChemotherapyYES,pval_`Pam50 + Claudin-low subtype`claudin-low,pval_`Pam50 + Claudin-low subtype`Her2,pval_`Pam50 + Claudin-low subtype`LumA,pval_`Pam50 + Claudin-low subtype`LumB,pval_`Pam50 + Claudin-low subtype`NC,pval_`Pam50 + Claudin-low subtype`Normal
MDA_Met-Like_parental_vs_rest_DOWN_FC_2,0.0784684950227675,3300349.95060892,10,1970,944046.458248167,2.1091326022778,0.586606224994128,1.20583445057702,0.415074566719909,1.00115439441273,1.09046488007441,0.667609270743305,0.983931448908261,2.27062026924425e-13,0.00346454314287995,0.219274819297678,3.31212656270866e-08,0.993755200025698,0.904152895783344,0.0447630293257045
HCC_1_vs_p-L_DOWN_FC_1,0.00313327991423026,10.6510784632824,35,1945,11.1619900444725,2.14365895991778,0.597951972549775,1.18529442659757,0.409320621164552,0.985327260225453,1.07737097783338,0.729311895294815,0.0162052601802429,5.91669435047382e-14,0.00479890980615668,0.264195096387725,1.84371653854712e-08,0.919906696752297,0.917459729056069,0.117264180884472
HCC_LM-H_vs_LM-L_DOWN_FC_0,0.00249529226924743,2.98981234053097,70,1910,3.27246477647322,2.17621009206681,0.593522933263066,1.18170259311625,0.412487299404524,1.00268025693574,1.07571186595684,0.717633462190281,0.00194114733893276,2.5633289850068e-14,0.00423796903074943,0.27324561379611,2.61401420105195e-08,0.98552998840981,0.919174509748636,0.100503802397101
HCC_0_vs_p-L_DOWN_FC_2,0.0110134947015358,2.54276635393925,65,1915,2.39820757980324,2.13014660893567,0.612162269180869,1.20495938008407,0.416301817897056,1.00099843500825,1.09330045669549,0.757447964417622,0.0252571089125081,1.07167716904075e-13,0.00734370534586093,0.221002756514265,3.61039765383938e-08,0.994595731690358,0.901291740893204,0.174783158409305
HCC_5_vs_p-L_DOWN_FC_2,0.0457822339630704,2.38702955106061,1970,10,2.33594727477834,2.13871836273454,0.581447923234107,1.2155709217764,0.419283600868896,1.01253768964914,1.11415491642608,0.678657385371771,0.0595098110340807,8.35447429042532e-14,0.00297382177628084,0.200117445221692,4.82310977463167e-08,0.932639842638568,0.88053660503843,0.0542783960192293
HCC_7_vs_p-L_DOWN_FC_1,0.0603613581899383,2.27289919153432,1970,10,2.03971483796123,2.12936510596524,0.578115875972139,1.22824608897102,0.421638894500685,1.01637479834089,1.1160503169454,0.680913434370812,0.115015713153881,1.14545882123061e-13,0.00270132266398088,0.17832103587791,6.32972382932238e-08,0.912397541768377,0.87868327359855,0.0566518623008615
HCC_0_vs_p-L_DOWN_FC_1,0.00181975116767172,2.21645789656737,120,1860,2.20840478113154,2.16504499776145,0.602303558521338,1.17547177706806,0.414298426267607,0.97852510570538,1.06863924926102,0.764446529262317,0.00327099351110133,3.13780415087679e-14,0.00546524793550706,0.288702787414126,2.87953802817737e-08,0.882755462038779,0.926449288617859,0.187770010024583
HCC_LM-H_vs_p-L_DOWN_FC_1,5.30790662938112e-06,2.13507591842379,265,1715,1.86349146002425,2.19608299246613,0.619044363859859,1.23193006474146,0.4514363347987,1.01036328295268,1.094477501992,0.832163451303839,0.000492601389720691,1.32912477178426e-14,0.00870991316878849,0.171332256784952,6.90931338413971e-07,0.944254200073182,0.90011064647154,0.376503027516794
HCC_6_vs_p-L_DOWN_FC_2,4.96482538377358e-06,2.01047470214292,1872,108,1.51205710677648,2.12603720658666,0.638095121438711,1.41684195002454,0.485620912041389,1.17186842590765,1.28617254877955,0.784800788480915,0.0257125087483771,1.11116034371003e-13,0.0170058536297038,0.0419947317192019,4.47262778903445e-05,0.337375600090672,0.727905002554468,0.261577333961472
HCC_5_vs_p-L_DOWN_FC_1,0.0497461995878111,1.98512244405545,57,1923,2.32771614767558,2.15951592284125,0.591361818778652,1.20567247409234,0.412024740136558,0.991480923074279,1.08573898174838,0.735753292927036,0.019806790510998,3.58234059327025e-14,0.00400072626055932,0.219470054399616,2.42043824031287e-08,0.953653608956604,0.908933302609162,0.130995567802191
HCC_2_vs_p-L_DOWN_FC_1,9.76045008422538e-05,1.92171927726648,242,1738,1.64736736231133,2.16185271938764,0.613544071780003,1.20436847709991,0.435210291953131,0.997031017793392,1.08289737174656,0.796009135637461,0.00557405493279239,3.81981963371293e-14,0.00761715667581011,0.222342158486824,1.87015579908156e-07,0.983903035537905,0.911827253950196,0.273128425085504
HCC_8_vs_p-L_DOWN_FC_2,6.27485382675302e-08,1.88667636977921,1769,211,1.36653906341429,2.10049285546161,0.638334847497414,1.32012715137283,0.464125995587445,1.10365458055911,1.2446671697076,0.755111468896075,0.0145764794867559,3.51873822685712e-13,0.0165172307123249,0.0764730592743683,4.01374335134861e-06,0.518356462726685,0.761559522915236,0.176737551486218
HCC_LM-H_vs_p-L_DOWN_FC_0,3.17909027182257e-09,1.8101989365105,718,1262,1.43621857648937,2.1661679742041,0.601327034900561,1.2322661123146,0.477157170857976,1.04241454315408,1.21302453974666,0.804344405821384,0.000819560094406352,3.57610561503529e-14,0.00534403916590688,0.17084194395864,6.31540067403477e-06,0.778564413964598,0.78844774957437,0.294555090495952
MDA_8_vs_proxy_parental_UP_FC_1,0.002535242542017,1.76727695653085,1911,69,1.34664136558408,2.11760196513314,0.586094158909564,1.19888540164542,0.419128168847525,1.0009850940638,1.11464789891784,0.679557275307757,0.123291272396965,1.64230663963215e-13,0.00345680519907663,0.23468296931544,4.82319811343142e-08,0.994671775246487,0.880052674381943,0.0552176068352697
HCC_0_vs_p-L_DOWN_FC_0,2.55330322657025e-08,1.76183335462345,676,1304,1.42029144313299,2.175242121134,0.598310673083792,1.2240093948157,0.46992461883533,1.01911325548315,1.20517420001375,0.802386431964753,0.00148615755990953,2.8863894136041e-14,0.00489640347066636,0.184811172573276,3.79741250339766e-06,0.897872871527282,0.795395847295524,0.290465080287923
HCC_4_vs_p-L_DOWN_FC_0,3.39583434784795e-08,1.71599248936466,755,1225,1.44582803098055,2.19165136607485,0.594695605614254,1.22849129674988,0.471548801720758,1.04482464428349,1.12065240374512,0.798896711186683,0.000395426805245158,1.6834171458671e-14,0.00439718302989508,0.177159717229131,3.90613408594972e-06,0.766675047684261,0.874161851200963,0.277540438438171
MDA_3_vs_proxy_parental_DOWN_FC_1,5.0442696748222e-06,1.67687664331123,1731,249,1.40694934756663,2.09267140770721,0.584147928729977,1.16107787675103,0.411155041447895,0.941484238828418,1.03584620941146,0.682938528560743,0.00398442824058695,3.62014172353486e-13,0.00322406384672776,0.329823742376057,2.27180637001951e-08,0.686390358809127,0.960961343769256,0.05827045870807
MDA_9_vs_proxy_parental_DOWN_FC_2,0.00208791316819647,1.66053615985097,215,1765,1.34659674430383,2.10635274639279,0.590316933908737,1.22445656420717,0.429241848620569,1.03556544162416,1.08917035691087,0.680085025466538,0.0773586687149239,2.7666979581223e-13,0.00391393991643177,0.183929549752798,1.23640188410341e-07,0.813385209684944,0.905464672909017,0.0554661128247665
HCC_7_vs_p-L_DOWN_FC_0,1.29770898309068e-05,1.6395060355844,510,1470,1.50629467871597,2.21386052052015,0.581470673165726,1.21627365883848,0.449452860739765,1.0162126879177,1.06548625893909,0.78184670666478,0.000565587084208797,9.48973110674066e-15,0.00296395972409317,0.199105114325853,6.48720801449519e-07,0.913332354853493,0.929731641588966,0.231002831368489
MDA_p-Low_vs_p-BoM_DOWN_FC_1,7.90214248952483e-07,1.59986551873795,1533,447,1.25214375011928,2.10752317522407,0.61003965940028,1.15125983857338,0.427275083831416,1.01095654692145,1.08093055463,0.685823574131645,0.0260985785002274,2.5653680232486e-13,0.00726797648520997,0.360776059693448,1.00959345797064e-07,0.941049602281484,0.913837322746994,0.0613701728948004
MDA_7_vs_proxy_parental_UP_FC_2,0.00326803537196676,1.56924667092469,245,1735,1.33292778963762,2.11626439498871,0.578415302588958,1.21975186887455,0.433553678164,1.06464601597354,1.09526226758239,0.677292374495911,0.0731714578685728,1.60832406958844e-13,0.00270442961881696,0.192241634369874,1.83667406209686e-07,0.675378243680453,0.899314316973783,0.0528171557716735
MDA_11_vs_proxy_parental_UP_FC_0,0.00173595402292574,1.52344087141229,331,1649,1.46407682851576,2.17631125054338,0.628507639815693,1.24360852981416,0.436202328981573,1.05059459743616,1.09591835709711,0.744050118163952,0.00574359247145296,2.62673474294652e-14,0.0117221821968014,0.153437965125538,2.16413719175727e-07,0.739154896456234,0.898672107188361,0.147749452716917
HCC_6_vs_p-L_DOWN_FC_0,2.94474201080571e-05,1.51364725077417,685,1295,1.35909239528945,2.18521342490418,0.585858555383433,1.24428063765489,0.45384690397585,1.05299930402448,1.07187657881557,0.769983445338937,0.00303530787528243,2.05138136224539e-14,0.00339567027284551,0.152427569619099,1.03410380274383e-06,0.727539610202839,0.923125758754515,0.204780159483714
HCC_p-H_vs_p-L_DOWN_FC_0,9.81331557301663e-05,1.49155820499001,616,1364,1.33644284921661,2.17375972940269,0.589916632016916,1.20656690895135,0.436847810475713,1.00079985178793,1.05160576561559,0.743605844718884,0.00660242314745818,2.80915524563795e-14,0.00384390872049827,0.218093826496676,2.32008812989168e-07,0.995676411076003,0.944237161264591,0.147357382953737
HCC_6_vs_p-L_DOWN_FC_1,0.0484382108768705,1.48383018778153,141,1839,1.57138493496857,2.1894714735641,0.587468231560171,1.21267748975856,0.424046959708476,1.00144038734192,1.09233093995077,0.73794775117969,0.0293773477011615,1.94727335202546e-14,0.00357705369300825,0.205632493990028,7.35373209251944e-08,0.992207861405269,0.902272809882008,0.137993752748479
HCC_1_vs_p-L_DOWN_FC_0,7.70594238602066e-05,1.47808294420485,686,1294,1.26272139119776,2.16514805473294,0.596349937421873,1.23187146650881,0.444276833959986,1.01555858161052,1.11447775331082,0.745433229537567,0.0247796402147833,3.76566840674967e-14,0.00468087704657565,0.171721692645821,5.20349795969158e-07,0.916606571699697,0.880215069301898,0.154247987339601
HCC_2_vs_p-L_DOWN_FC_0,1.0551639732693e-05,1.47374796432363,1062,918,1.2323198386617,2.16482848067728,0.586093552938805,1.22436739766035,0.449083173086315,1.02753681872901,1.18325507665332,0.741643316976679,0.0247446567412997,4.13875797607452e-14,0.00340777804906009,0.184279192656648,8.84449156429199e-07,0.85408656127076,0.815192639049666,0.147084149505557
HCC_5_vs_p-L_DOWN_FC_0,4.1668396872853e-05,1.47067532455661,794,1186,1.29431021030956,2.1745384991471,0.599847933502564,1.24203974476905,0.450111585182248,1.03746318579112,1.11031099870113,0.75133761515129,0.00836373336993548,2.88480356588444e-14,0.00517183512010777,0.155713188030765,8.18825805970045e-07,0.803441870666516,0.88432446531628,0.164028996539562
MDA_13_vs_proxy_parental_DOWN_FC_1,0.0120184639198031,1.45010594210091,1839,141,1.40768991841391,2.11764695613234,0.535901244581526,1.22936190497847,0.421810833914968,0.997348018013522,1.12723761842526,0.685716330734676,0.0283044585327493,1.63129893229341e-13,0.000852942471477694,0.175711354320863,5.96996315663509e-08,0.985635496186705,0.86775684062989,0.0612961890368122
HCC_2_vs_p-L_DOWN_FC_2,0.003141679375174,1.44911667830773,371,1609,1.2687270790744,2.14121907839715,0.61329421091093,1.21726503329554,0.425935044127099,0.991395572635269,1.07756618782601,0.741921718413724,0.0796474148249938,7.71543290477469e-14,0.00813086648899259,0.19703775215334,9.00894075818331e-08,0.953332043727606,0.917281364130526,0.151947456564858
MDA_8_vs_proxy_parental_DOWN_FC_2,2.75286264260893e-05,1.44377802896463,1115,865,1.24615923857233,2.11130620184073,0.619347014820316,1.20952774953769,0.434593329360227,1.05097967213302,1.18951497096185,0.711668166712302,0.0150255679464526,2.2109367270731e-13,0.00937726912579019,0.211913937474408,1.9796250109913e-07,0.737575266426617,0.809506830311119,0.0933404893115789
MDA_13_vs_proxy_parental_DOWN_FC_2,0.000102518896591689,1.41800552217392,901,1079,1.25819359229998,2.15489140673344,0.580857907058071,1.24625789112894,0.455270718331837,1.09749395537301,1.11586951753196,0.716989111030109,0.0155189791005648,6.08154640594933e-14,0.00290759150329435,0.149334652108019,1.46901836636777e-06,0.539244919307273,0.878851510695739,0.101444086778049
HCC_8_vs_p-L_DOWN_FC_1,0.000278222868075756,1.38940869667194,885,1095,1.16936997573039,2.12660049047193,0.573429466589147,1.23652626957103,0.440756629912144,1.0402858507544,1.17678660130486,0.711284918945583,0.0999442150631452,1.29357275223e-13,0.00233269968124704,0.164298047014802,4.8520712813002e-07,0.790239253081899,0.821198389706281,0.0952416347054398
MDA_6_vs_proxy_parental_DOWN_FC_2,0.0233456694079037,1.38008372887688,261,1719,1.1705829912259,2.10906549841403,0.584786997096834,1.21634941235908,0.42205225956453,1.02526323096575,1.08884119471058,0.678208307123032,0.276527634199159,2.60057109954182e-13,0.00330706870084829,0.198549750312671,6.5247468527932e-08,0.86614151119098,0.905802553562974,0.0538882347253788
HCC_4_vs_p-L_DOWN_FC_1,0.00244171997169663,1.33939309545876,1504,476,1.0756622974692,2.13673274104021,0.589237104117157,1.23325107402562,0.427861301901207,1.01011026178464,1.1302698614106,0.694416962891124,0.481579524489567,9.84584472296784e-14,0.00400292271666224,0.173795758314612,2.26576014827669e-07,0.94558688479844,0.864975566193081,0.0774987262124692
MDA_Met-Like_parental_vs_rest_DOWN_FC_1,0.0164734689996138,1.32288292438676,406,1574,1.23927830861689,2.14461491769782,0.63031850681682,1.2082264045032,0.422328027361601,1.0038664757705,1.16762730968985,0.691069074896696,0.0813177206660807,6.88473981718907e-14,0.0141622295292374,0.214344015537848,6.36227539909387e-08,0.979104801910524,0.829554013349948,0.0672285305718471
HCC_LM-H_vs_LM-L_DOWN_FC_2,0.00791978804740813,1.31262276472401,1574,406,1.20455128832972,2.15037332869024,0.595863355230178,1.24224790833589,0.430197390324208,1.00828250747676,1.14301070226673,0.703036297714549,0.0772687142419294,5.94449102690987e-14,0.0046811267276637,0.156245279911313,1.43915102230811e-07,0.955337533952775,0.852623412834267,0.0826450388391768
MDA_p-Low_vs_p-Brm2_DOWN_FC_1,0.0437673761048977,1.22223020254857,598,1382,1.17423436616439,2.15050733367926,0.614141620616017,1.20345536992511,0.419698531644571,0.998936856981066,1.09543025413407,0.680810756007376,0.121540136560932,6.27618564053475e-14,0.00875673909034912,0.224220299788162,4.93557718590022e-08,0.994245991553646,0.899149939265661,0.0563468792187906
MDA_7_vs_proxy_parental_DOWN_FC_2,0.184989446639085,0.858144563152697,1605,375,0.949594830174666,2.11151809744507,0.578626162157037,1.21863943293782,0.415799068990127,1.0044996497233,1.1191588843841,0.674662914770518,0.661624529735925,3.73170629513197e-13,0.00274531855526336,0.195184520760695,3.48357072730082e-08,0.975738499100566,0.875761895997796,0.0506894718538946
MDA_10_vs_proxy_parental_DOWN_FC_1,0.0503547466977945,0.840691043290964,810,1170,0.933474859522344,2.12642801471635,0.591856081957034,1.23743040732934,0.42475422923947,1.018559526928,1.1503847425972,0.685149394393385,0.449562455429288,1.24505259916225e-13,0.00443535279230343,0.168074920162852,1.12633329924829e-07,0.90106270836221,0.846045051090008,0.0622327051116806
HCC_1_vs_p-L_DOWN_FC_2,0.0601490327601609,0.838977207312565,594,1386,0.790695812873151,2.07049142539112,0.562787512536065,1.17833974331891,0.402451903021336,1.02975070378429,1.15473703770445,0.608058597327324,0.0180461884512132,1.18984696267933e-12,0.00170294861745304,0.282731110585664,1.21242411701408e-08,0.842632376581569,0.841514097020876,0.0155706376929088
MDA_2_vs_proxy_parental_UP_FC_1,0.0298154055272101,0.817337177934779,608,1372,0.854310648492802,2.09858149565687,0.542303038761957,1.24529335275431,0.427688225384569,1.03970988842961,1.16987680537484,0.68085023004707,0.122043703173654,4.147446253916e-13,0.00110881556112521,0.152556133914134,1.16581999570287e-07,0.793683250925344,0.827585818028082,0.0564294066546684
MDA_5_vs_proxy_parental_UP_FC_2,0.0331329504447795,0.813323211411163,1335,645,0.883388155179458,2.09184558640821,0.56793834020892,1.22860945233402,0.422099685965683,1.03865765026329,1.0836734971106,0.67415459102224,0.22720209872158,6.06380800488718e-13,0.00203534774064111,0.177474506676028,6.36102998915311e-08,0.799313861951653,0.911050213296289,0.050045869117468
MDA_2_vs_proxy_parental_UP_FC_2,0.0177411556670074,0.811321274400304,986,994,0.938300839500019,2.11012085729923,0.573193301102256,1.23007804093022,0.424654574766868,1.03145591055469,1.08875137729668,0.681562069082248,0.508583069158118,3.05229905105238e-13,0.00242481645508371,0.177930445871425,1.23144063394153e-07,0.837582010932153,0.90591305130706,0.058052380064862
MDA_1_vs_proxy_parental_UP_FC_2,0.0119859210512685,0.801786885918944,860,1120,0.901742966388416,2.1021678038396,0.563261865799414,1.23485282896682,0.4284803861798,1.04567965570344,1.07074108074877,0.682866397080657,0.287647082402112,4.02263685622649e-13,0.00187717471607169,0.168643059918905,1.55852364550422e-07,0.767834385611058,0.924337620204686,0.0586859613866686
HCC_8_vs_p-L_DOWN_FC_0,0.0229326171333074,0.789944415792316,409,1571,0.991346982129955,2.12349933883763,0.5816591014753,1.21442932399562,0.416644461443955,1.00869608219143,1.10378805864559,0.673222877774009,0.935284947624289,2.55337882210307e-13,0.00325874885190184,0.203449996486432,3.96035003638574e-08,0.953133747491703,0.890843787559929,0.0497748373064203
MDA_2_vs_proxy_parental_DOWN_FC_2,0.00640894460440192,0.780627092023912,1154,826,0.900129224686534,2.10699126346848,0.59035241014036,1.24165239537509,0.428358464485747,1.03735371382215,1.16866209162872,0.679795052792232,0.262642018059325,2.5460324510635e-13,0.00399346032086031,0.158898111196979,1.37814960906317e-07,0.805737678931076,0.828869678749081,0.0554633386218919
MDA_3_vs_proxy_parental_DOWN_FC_2,0.00473519455083409,0.77674844403367,707,1273,0.836466984673951,2.11473984408052,0.566083126380344,1.28432575282437,0.445434527197715,1.08578887497357,1.15510117779091,0.684975582512958,0.0688816310226092,1.76079337434962e-13,0.00187585601085407,0.10760057255869,7.48715733908369e-07,0.589998784113439,0.841198254783358,0.0605372466496392
MDA_12_vs_proxy_parental_DOWN_FC_1,0.00327005302628677,0.77185244659692,821,1159,0.96159807575462,2.12710875769941,0.582946838976248,1.20886865042098,0.421067286133241,1.01541670179537,1.1021875292658,0.675014142949999,0.668242450687607,1.18099415605408e-13,0.00315191037067912,0.213719201431436,8.21703061815635e-08,0.917718848669375,0.892384273894208,0.051094734496895
MDA_8_vs_proxy_parental_UP_FC_2,0.00434134958751629,0.771075916350899,651,1329,0.813186271859714,2.08619295713275,0.539937263080913,1.2311851874058,0.426414679148752,1.04572419937432,1.12631478164339,0.667237742516282,0.0333832753968615,5.86690737754763e-13,0.000895744230429278,0.17250150879769,8.95100701315521e-08,0.763040676044572,0.868642270653047,0.0444999955839946
MDA_10_vs_proxy_parental_UP._FC_2,0.00422785179528269,0.761544198104546,515,1465,0.826165990882894,2.10294462333237,0.56276428937227,1.25517947547371,0.432919907394495,1.05329074019854,1.13995122699001,0.700655926328411,0.0563807592095856,3.20909974884415e-13,0.00170840499824879,0.138555396727338,1.86890698082756e-07,0.728078548998087,0.855533431228172,0.078960244564285
MDA_13_vs_proxy_parental_UP_FC_2,0.00659825139866859,0.750967865280939,365,1615,0.883566837174262,2.13528548143226,0.590794355452889,1.22460059598055,0.428490255202132,1.03217188575413,1.12187666002897,0.691933409742391,0.250651107247631,8.34214366562744e-14,0.00406011499786477,0.184111352427269,1.42009510063142e-07,0.83121927008305,0.872980027173708,0.0694662183695816
MDA_12_vs_proxy_parental_DOWN_FC_2,0.00074989727310722,0.743898328435764,900,1080,0.828235930961363,2.11777942015481,0.59700233420365,1.28431909377025,0.441594392212282,1.0501800830934,1.20586778770821,0.72123476158818,0.0373813128598256,1.46267116710445e-13,0.00482883253057069,0.105874014033698,4.17938189996444e-07,0.741416297742779,0.795004207167435,0.109459171875835
MDA_p-Low_vs_p-BoM_UP_FC_1,0.000842118315967248,0.743380397413756,743,1237,0.939633671183792,2.12365117296409,0.584584721584835,1.23896478180994,0.430358639322421,1.03153721173006,1.15252181159126,0.690751655927836,0.515151409649665,1.33737901067e-13,0.00332336782198298,0.168657657785749,4.55687470966566e-07,0.837276882603259,0.844254108851958,0.0716990061424607
MDA_p-Low_vs_p-Brm2_UP_FC_2,0.00111143714140235,0.741317792730113,599,1381,0.874168538381372,2.13439472739646,0.57691332299284,1.18991759364234,0.426203425068245,1.01700648960788,1.11874264620888,0.672568012706586,0.153964805306033,9.02494506205366e-14,0.00258339959738047,0.255555100632517,9.72870977035625e-08,0.90889082897805,0.876030849751203,0.04876250743515
HCC_LM-H_vs_p-L_DOWN_FC_2,0.0403994467672579,0.737973357467588,1735,245,0.616170051062753,2.07497709914543,0.536579677924936,1.1396822311238,0.38441178046108,1.00927105991323,1.03943501391504,0.610447519240867,0.00155007343116064,8.71777614419402e-13,0.000699486753174478,0.393247858142526,2.56932775346647e-09,0.950110183881424,0.957121722399699,0.0150019265689296
MDA_6_vs_proxy_parental_DOWN_FC_1,0.000297875387692766,0.728177654742213,876,1104,0.828759760154513,2.12446476875777,0.5885896278656,1.23837177897873,0.437345877021408,1.04547997890269,1.11154465603788,0.679996771221895,0.035866682360291,1.27073765903213e-13,0.00370012441203703,0.161474312169618,2.72654215132595e-07,0.76429159756911,0.883103045962221,0.0555359029913374
MDA_1_vs_proxy_parental_DOWN_FC_2,0.000401402323212696,0.724424304531152,1136,844,0.892867030081497,2.11927158491347,0.592964486344775,1.23946553832243,0.436010466479137,1.04716705417324,1.12793331905091,0.686851583865014,0.235000010796635,1.50687356871289e-13,0.0043564229203426,0.161431876209407,3.87557507909566e-07,0.759231249836435,0.86710397603363,0.0629765027654178
